Transaction_ID,Date,Drug_Name,Batch_Number,Qty_Sold,MRP_Unit_Price,Total_Amount
TXN-19844,2025-06-09,glycomet 500,GLY-2507-44,1,22.5,22.5
TXN-19848,2025-06-09,azithral 500,AZI-2507-50,2,118.5,237.0
TXN-19846,2025-06-09,allegra 120,ALL-2507-75,1,198.0,198.0
TXN-19845,2025-06-09,dolo 650,DOL-2507-71,8,30.0,240.0
TXN-20143,2025-06-10,azithral 500,AZI-2301-67,2,118.5,237.0
TXN-20145,2025-06-10,pan 40,PAN-2509-52,1,155.0,155.0
TXN-20142,2025-06-10,pan 40,PAN-2509-19,1,155.0,155.0
TXN-20147,2025-06-10,pan 40,PAN-2509-52,3,155.0,465.0
TXN-20146,2025-06-10,dolo 650,DOL-2509-48,4,30.0,120.0
TXN-20144,2025-06-10,telma 40,TEL-2510-39,2,220.0,440.0
TXN-20439,2025-06-11,allegra 120,ALL-2509-15,5,198.0,990.0
TXN-20437,2025-06-11,glycomet 500,GLY-2509-29,5,22.5,112.5
TXN-20438,2025-06-11,glycomet 500,GLY-2509-29,5,22.5,112.5
TXN-20440,2025-06-11,pan 40,PAN-2510-46,5,155.0,775.0
TXN-20441,2025-06-11,allegra 120,ALL-2301-79,9,198.0,1782.0
TXN-20442,2025-06-11,pan 40,PAN-2301-58,1,155.0,155.0
TXN-20443,2025-06-11,telma 40,TEL-2510-13,5,220.0,1100.0
TXN-20444,2025-06-11,dolo 650,DOL-2510-36,5,30.0,150.0
TXN-20445,2025-06-11,dolo 650,DOL-2510-36,2,30.0,60.0
TXN-20447,2025-06-11,pan 40,PAN-2510-46,4,155.0,620.0
TXN-20446,2025-06-11,azithral 500,AZI-2509-28,5,118.5,592.5
TXN-17386,2025-07-01,allegra 120,ALL-2412-90,4,198.0,792.0
TXN-17385,2025-07-01,dolo 650,DOL-2412-92,4,30.0,120.0
TXN-17391,2025-07-01,glycomet 500,GLY-2411-16,1,22.5,22.5
TXN-17390,2025-07-01,azithral 500,AZI-2412-61,9,118.5,1066.5
TXN-17389,2025-07-01,allegra 120,ALL-2412-90,4,198.0,792.0
TXN-17388,2025-07-01,pan 40,PAN-2412-31,3,155.0,465.0
TXN-17387,2025-07-01,telma 40,TEL-2412-98,5,220.0,1100.0
TXN-17715,2025-07-02,dolo 650,DOL-2502-12,4,30.0,120.0
TXN-17719,2025-07-02,azithral 500,AZI-2502-98,4,118.5,474.0
TXN-17714,2025-07-02,azithral 500,AZI-2501-78,5,118.5,592.5
TXN-17713,2025-07-02,glycomet 500,GLY-2501-13,1,22.5,22.5
TXN-17712,2025-07-02,dolo 650,DOL-2301-95,2,30.0,60.0
TXN-17717,2025-07-02,allegra 120,ALL-2501-76,5,198.0,990.0
TXN-17716,2025-07-02,allegra 120,ALL-2501-69,4,198.0,792.0
TXN-17718,2025-07-02,glycomet 500,GLY-2501-13,3,22.5,67.5
TXN-17720,2025-07-02,pan 40,PAN-2301-58,3,155.0,465.0
TXN-18004,2025-07-03,azithral 500,AZI-2502-98,5,118.5,592.5
TXN-18002,2025-07-03,dolo 650,DOL-2503-23,5,30.0,150.0
TXN-18000,2025-07-03,dolo 650,DOL-2502-12,4,30.0,120.0
TXN-17999,2025-07-03,glycomet 500,GLY-2503-36,4,22.5,90.0
TXN-17998,2025-07-03,glycomet 500,GLY-2503-36,3,22.5,67.5
TXN-18006,2025-07-03,glycomet 500,GLY-2502-44,4,22.5,90.0
TXN-18007,2025-07-03,pan 40,PAN-2502-94,1,155.0,155.0
TXN-18008,2025-07-03,pan 40,PAN-2502-92,1,155.0,155.0
TXN-18009,2025-07-03,pan 40,PAN-2502-94,5,155.0,775.0
TXN-18010,2025-07-03,dolo 650,DOL-2502-51,1,30.0,30.0
TXN-18005,2025-07-03,glycomet 500,GLY-2502-44,1,22.5,22.5
TXN-18011,2025-07-03,allegra 120,ALL-2502-56,4,198.0,792.0
TXN-18003,2025-07-03,dolo 650,DOL-2503-23,3,30.0,90.0
TXN-18001,2025-07-03,telma 40,TEL-2502-50,3,220.0,660.0
TXN-18293,2025-07-04,telma 40,TEL-2503-58,4,220.0,880.0
TXN-18287,2025-07-04,dolo 650,DOL-2503-45,4,30.0,120.0
TXN-18288,2025-07-04,pan 40,PAN-2503-21,4,155.0,620.0
TXN-18289,2025-07-04,azithral 500,AZI-2503-83,3,118.5,355.5
TXN-18294,2025-07-04,telma 40,TEL-2503-22,2,220.0,440.0
TXN-18291,2025-07-04,telma 40,TEL-2503-58,5,220.0,1100.0
TXN-18292,2025-07-04,telma 40,TEL-2503-58,4,220.0,880.0
TXN-18299,2025-07-04,pan 40,PAN-2301-58,4,155.0,620.0
TXN-18297,2025-07-04,allegra 120,ALL-2503-25,6,198.0,1188.0
TXN-18296,2025-07-04,dolo 650,DOL-2503-45,5,30.0,150.0
TXN-18295,2025-07-04,dolo 650,DOL-2503-45,1,-30.0,30.0
TXN-18286,2025-07-04,pan 40,PAN-2504-92,2,155.0,310.0
TXN-18290,2025-07-04,glycomet 500,GLY-2503-29,2,22.5,45.0
TXN-18298,2025-07-04,glycomet 500,GLY-2504-18,1,22.5,22.5
TXN-18577,2025-07-05,telma 40,TEL-2504-86,3,220.0,660.0
TXN-18579,2025-07-05,pan 40,PAN-2504-74,2,155.0,310.0
TXN-18578,2025-07-05,glycomet 500,GLY-2504-98,4,22.5,90.0
TXN-18576,2025-07-05,azithral 500,AZI-2504-73,4,118.5,474.0
TXN-18575,2025-07-05,pan 40,PAN-2504-74,1,155.0,155.0
TXN-18574,2025-07-05,allegra 120,ALL-2505-68,5,198.0,990.0
TXN-18573,2025-07-05,dolo 650,DOL-2505-83,4,30.0,120.0
TXN-18572,2025-07-05,dolo 650,DOL-2505-83,3,30.0,90.0
TXN-18570,2025-07-05,pan 40,PAN-2504-74,2,155.0,310.0
TXN-18569,2025-07-05,dolo 650,DOL-2504-18,2,30.0,60.0
TXN-18571,2025-07-05,azithral 500,AZI-2504-73,3,118.5,355.5
TXN-18889,2025-07-06,allegra 120,ALL-2505-68,4,198.0,792.0
TXN-18891,2025-07-06,pan 40,PAN-2505-68,1,155.0,155.0
TXN-18892,2025-07-06,allegra 120,ALL-2505-21,3,198.0,594.0
TXN-18888,2025-07-06,dolo 650,DOL-2505-83,4,30.0,120.0
TXN-18887,2025-07-06,azithral 500,AZI-2505-31,4,118.5,474.0
TXN-18886,2025-07-06,azithral 500,AZI-2506-82,5,118.5,592.5
TXN-18893,2025-07-06,azithral 500,AZI-2505-85,4,118.5,474.0
TXN-18894,2025-07-06,allegra 120,ALL-2506-18,5,198.0,990.0
TXN-18895,2025-07-06,allegra 120,ALL-2505-68,5,198.0,990.0
TXN-18896,2025-07-06,pan 40,PAN-2505-53,3,155.0,465.0
TXN-18890,2025-07-06,pan 40,PAN-2505-53,3,155.0,465.0
TXN-19198,2025-07-07,telma 40,TEL-2507-72,3,220.0,660.0
TXN-19197,2025-07-07,allegra 120,ALL-2506-88,5,198.0,990.0
TXN-19196,2025-07-07,glycomet 500,GLY-2506-99,2,22.5,45.0
TXN-19195,2025-07-07,allegra 120,ALL-2506-18,2,198.0,396.0
TXN-19194,2025-07-07,pan 40,PAN-2506-84,2,155.0,310.0
TXN-19200,2025-07-07,telma 40,TEL-2507-72,3,220.0,660.0
TXN-19202,2025-07-07,telma 40,TEL-2507-72,3,220.0,660.0
TXN-19192,2025-07-07,allegra 120,ALL-2507-16,4,198.0,792.0
TXN-19193,2025-07-07,telma 40,TEL-2506-29,3,220.0,660.0
TXN-19199,2025-07-07,allegra 120,ALL-2506-18,5,198.0,990.0
TXN-19201,2025-07-07,allegra 120,ALL-2506-88,2,198.0,396.0
TXN-19505,2025-07-08,azithral 500,AZI-2301-67,1,118.5,118.5
TXN-19516,2025-07-08,dolo 650,DOL-2507-71,9,30.0,270.0
TXN-19512,2025-07-08,glycomet 500,GLY-2507-29,3,22.5,67.5
TXN-19507,2025-07-08,pan 40,PAN-2508-35,4,155.0,620.0
TXN-19508,2025-07-08,azithral 500,AZI-2507-82,3,118.5,355.5
TXN-19509,2025-07-08,glycomet 500,GLY-2507-29,4,22.5,90.0
TXN-19513,2025-07-08,dolo 650,DOL-2507-48,4,30.0,120.0
TXN-19510,2025-07-08,telma 40,TEL-2507-72,5,220.0,1100.0
TXN-19504,2025-07-08,allegra 120,ALL-2507-75,4,198.0,792.0
TXN-19511,2025-07-08,azithral 500,AZI-2301-67,1,118.5,118.5
TXN-19515,2025-07-08,glycomet 500,GLY-2508-52,4,22.5,90.0
TXN-19514,2025-07-08,allegra 120,ALL-2507-16,2,198.0,396.0
TXN-19506,2025-07-08,dolo 650,DOL-2301-95,7,30.0,210.0
TXN-19862,2025-07-09,glycomet 500,GLY-2507-44,5,22.5,112.5
TXN-19857,2025-07-09,azithral 500,AZI-2508-98,1,118.5,118.5
TXN-19864,2025-07-09,allegra 120,ALL-2508-55,3,198.0,594.0
TXN-19865,2025-07-09,pan 40,PAN-2508-35,2,155.0,310.0
TXN-19861,2025-07-09,azithral 500,AZI-2508-98,5,118.5,592.5
TXN-19860,2025-07-09,telma 40,TEL-2508-98,2,220.0,440.0
TXN-19859,2025-07-09,azithral 500,AZI-2301-67,4,118.5,474.0
TXN-19858,2025-07-09,pan 40,PAN-2508-35,3,155.0,465.0
TXN-19856,2025-07-09,telma 40,TEL-2508-98,3,220.0,660.0
TXN-19863,2025-07-09,allegra 120,ALL-2508-55,4,198.0,792.0
TXN-20152,2025-07-10,pan 40,PAN-2509-52,4,155.0,620.0
TXN-20151,2025-07-10,telma 40,TEL-2509-41,1,220.0,220.0
TXN-20150,2025-07-10,telma 40,TEL-2510-39,5,220.0,1100.0
TXN-20153,2025-07-10,dolo 650,DOL-2509-93,2,30.0,60.0
TXN-20148,2025-07-10,azithral 500,AZI-2301-67,4,118.5,474.0
TXN-20149,2025-07-10,allegra 120,ALL-2509-15,7,198.0,1386.0
TXN-20454,2025-07-11,azithral 500,AZI-2511-83,6,118.5,711.0
TXN-20455,2025-07-11,pan 40,PAN-2510-46,4,155.0,620.0
TXN-20456,2025-07-11,dolo 650,DOL-2510-52,2,30.0,60.0
TXN-20457,2025-07-11,telma 40,TEL-2510-13,5,220.0,1100.0
TXN-20453,2025-07-11,allegra 120,ALL-2511-80,6,198.0,1188.0
TXN-20448,2025-07-11,glycomet 500,GLY-2510-53,5,22.5,112.5
TXN-20458,2025-07-11,glycomet 500,GLY-2510-69,1,22.5,22.5
TXN-20452,2025-07-11,pan 40,PAN-2511-31,3,155.0,465.0
TXN-20449,2025-07-11,allegra 120,ALL-2511-80,8,198.0,1584.0
TXN-20451,2025-07-11,glycomet 500,GLY-2510-53,2,22.5,45.0
TXN-17394,2025-08-01,dolo 650,DOL-2412-92,7,30.0,210.0
TXN-17393,2025-08-01,glycomet 500,GLY-2501-13,3,-22.5,67.5
TXN-17402,2025-08-01,dolo 650,DOL-2412-92,7,30.0,210.0
TXN-17395,2025-08-01,telma 40,TEL-2501-13,4,220.0,880.0
TXN-17392,2025-08-01,telma 40,TEL-2412-74,3,220.0,660.0
TXN-17397,2025-08-01,allegra 120,ALL-2412-90,3,198.0,594.0
TXN-17398,2025-08-01,telma 40,TEL-2301-80,3,220.0,660.0
TXN-17399,2025-08-01,glycomet 500,GLY-2501-13,3,22.5,67.5
TXN-17400,2025-08-01,glycomet 500,GLY-2301-13,5,22.5,112.5
TXN-17401,2025-08-01,glycomet 500,GLY-2501-13,3,22.5,67.5
TXN-17396,2025-08-01,telma 40,TEL-2501-13,1,220.0,220.0
TXN-17721,2025-08-02,dolo 650,DOL-2301-95,1,30.0,30.0
TXN-17722,2025-08-02,telma 40,TEL-2502-50,5,220.0,1100.0
TXN-17723,2025-08-02,telma 40,TEL-2502-50,1,220.0,220.0
TXN-17733,2025-08-02,dolo 650,DOL-2502-12,1,30.0,30.0
TXN-17732,2025-08-02,telma 40,TEL-2501-13,4,220.0,880.0
TXN-17731,2025-08-02,pan 40,PAN-2502-94,4,155.0,620.0
TXN-17730,2025-08-02,pan 40,PAN-2501-67,1,155.0,155.0
TXN-17729,2025-08-02,allegra 120,ALL-2502-56,2,198.0,396.0
TXN-17728,2025-08-02,glycomet 500,GLY-2502-44,2,22.5,45.0
TXN-17727,2025-08-02,dolo 650,DOL-2502-12,3,30.0,90.0
TXN-17735,2025-08-02,telma 40,TEL-2501-55,2,220.0,440.0
TXN-17725,2025-08-02,telma 40,TEL-2501-13,2,220.0,440.0
TXN-17726,2025-08-02,pan 40,PAN-2501-79,3,1550.0,465.0
TXN-17724,2025-08-02,glycomet 500,GLY-2301-13,5,22.5,112.5
TXN-17734,2025-08-02,azithral 500,AZI-2502-98,6,118.5,711.0
TXN-18012,2025-08-03,pan 40,PAN-2503-89,3,155.0,465.0
TXN-18019,2025-08-03,pan 40,PAN-2502-92,3,155.0,465.0
TXN-18018,2025-08-03,allegra 120,ALL-2502-49,6,198.0,1188.0
TXN-18017,2025-08-03,dolo 650,DOL-2502-12,5,30.0,150.0
TXN-18020,2025-08-03,telma 40,TEL-2503-10,3,220.0,660.0
TXN-18021,2025-08-03,azithral 500,AZI-2503-75,5,118.5,592.5
TXN-18016,2025-08-03,pan 40,PAN-2503-89,1,155.0,155.0
TXN-18015,2025-08-03,dolo 650,DOL-2503-23,5,30.0,150.0
TXN-18014,2025-08-03,azithral 500,AZI-2503-75,2,118.5,237.0
TXN-18013,2025-08-03,telma 40,TEL-2503-10,3,220.0,660.0
TXN-18022,2025-08-03,telma 40,TEL-2502-50,5,220.0,1100.0
TXN-18024,2025-08-03,azithral 500,AZI-2301-67,5,118.5,592.5
TXN-18023,2025-08-03,allegra 120,ALL-2502-49,4,198.0,792.0
TXN-18305,2025-08-04,glycomet 500,GLY-2503-29,5,22.5,112.5
TXN-18303,2025-08-04,telma 40,TEL-2504-89,3,220.0,660.0
TXN-18302,2025-08-04,azithral 500,AZI-2504-55,5,118.5,592.5
TXN-18301,2025-08-04,pan 40,PAN-2503-67,4,155.0,620.0
TXN-18300,2025-08-04,dolo 650,DOL-2503-45,4,30.0,120.0
TXN-18304,2025-08-04,telma 40,TEL-2503-58,3,220.0,660.0
TXN-18580,2025-08-05,azithral 500,AZI-2504-55,2,118.5,237.0
TXN-18587,2025-08-05,pan 40,PAN-2504-92,2,155.0,310.0
TXN-18588,2025-08-05,telma 40,TEL-2505-33,1,220.0,220.0
TXN-18584,2025-08-05,dolo 650,DOL-2504-73,4,30.0,120.0
TXN-18583,2025-08-05,dolo 650,DOL-2505-83,4,30.0,120.0
TXN-18582,2025-08-05,telma 40,TEL-2505-33,5,220.0,1100.0
TXN-18581,2025-08-05,dolo 650,DOL-2504-18,5,30.0,150.0
TXN-18589,2025-08-05,telma 40,TEL-2505-33,3,220.0,660.0
TXN-18590,2025-08-05,pan 40,PAN-2301-58,3,155.0,465.0
TXN-18591,2025-08-05,glycomet 500,GLY-2504-98,5,22.5,112.5
TXN-18585,2025-08-05,allegra 120,ALL-2504-95,4,198.0,792.0
TXN-18586,2025-08-05,telma 40,TEL-2504-89,3,220.0,660.0
TXN-18906,2025-08-06,azithral 500,AZI-2506-82,2,118.5,237.0
TXN-18905,2025-08-06,pan 40,PAN-2506-81,5,155.0,775.0
TXN-18897,2025-08-06,azithral 500,AZI-2505-85,5,118.5,592.5
TXN-18902,2025-08-06,allegra 120,ALL-2506-18,2,198.0,396.0
TXN-18899,2025-08-06,dolo 650,DOL-2505-83,5,30.0,150.0
TXN-18900,2025-08-06,azithral 500,AZI-2505-85,4,118.5,474.0
TXN-18901,2025-08-06,azithral 500,AZI-2505-31,4,118.5,474.0
TXN-18903,2025-08-06,pan 40,PAN-2505-53,1,155.0,155.0
TXN-18904,2025-08-06,azithral 500,AZI-2505-85,2,118.5,237.0
TXN-18898,2025-08-06,dolo 650,DOL-2505-83,6,30.0,180.0
TXN-19207,2025-08-07,allegra 120,ALL-2506-88,1,198.0,198.0
TXN-19208,2025-08-07,azithral 500,AZI-2506-61,2,118.5,237.0
TXN-19211,2025-08-07,allegra 120,ALL-2506-88,2,198.0,396.0
TXN-19205,2025-08-07,dolo 650,DOL-2506-31,8,30.0,240.0
TXN-19204,2025-08-07,glycomet 500,GLY-2506-99,3,22.5,67.5
TXN-19203,2025-08-07,pan 40,PAN-2507-55,3,155.0,465.0
TXN-19209,2025-08-07,allegra 120,ALL-2506-88,3,198.0,594.0
TXN-19210,2025-08-07,pan 40,PAN-2506-81,1,155.0,155.0
TXN-19212,2025-08-07,glycomet 500,GLY-2506-99,4,22.5,90.0
TXN-19206,2025-08-07,allegra 120,ALL-2506-88,5,198.0,990.0
TXN-19214,2025-08-07,telma 40,TEL-2506-94,5,220.0,1100.0
TXN-19213,2025-08-07,pan 40,PAN-2506-84,4,155.0,620.0
TXN-19517,2025-08-08,pan 40,PAN-2507-34,4,155.0,620.0
TXN-19518,2025-08-08,telma 40,TEL-2301-80,3,220.0,660.0
TXN-19519,2025-08-08,pan 40,PAN-2508-35,4,155.0,620.0
TXN-19521,2025-08-08,glycomet 500,GLY-2507-29,4,22.5,90.0
TXN-19522,2025-08-08,azithral 500,AZI-2507-82,3,118.5,355.5
TXN-19523,2025-08-08,azithral 500,AZI-2507-50,5,118.5,592.5
TXN-19520,2025-08-08,allegra 120,ALL-2507-75,1,198.0,198.0
TXN-19867,2025-08-09,telma 40,TEL-2508-32,4,220.0,880.0
TXN-19866,2025-08-09,glycomet 500,GLY-2508-52,2,22.5,45.0
TXN-19868,2025-08-09,telma 40,TEL-2508-32,3,2200.0,660.0
TXN-19869,2025-08-09,glycomet 500,GLY-2508-26,3,22.5,67.5
TXN-19878,2025-08-09,telma 40,TEL-2508-98,1,220.0,220.0
TXN-19877,2025-08-09,allegra 120,ALL-2509-45,2,198.0,396.0
TXN-19879,2025-08-09,glycomet 500,GLY-2509-48,3,22.5,67.5
TXN-19875,2025-08-09,azithral 500,AZI-2508-69,4,118.5,474.0
TXN-19874,2025-08-09,allegra 120,ALL-2508-55,2,-198.0,396.0
TXN-19876,2025-08-09,allegra 120,ALL-2508-55,2,198.0,396.0
TXN-19873,2025-08-09,pan 40,PAN-2508-24,3,155.0,465.0
TXN-19871,2025-08-09,telma 40,TEL-2508-32,3,220.0,660.0
TXN-19870,2025-08-09,allegra 120,ALL-2508-55,3,198.0,594.0
TXN-20156,2025-08-10,telma 40,TEL-2510-39,5,220.0,1100.0
TXN-20157,2025-08-10,pan 40,PAN-2509-19,3,155.0,465.0
TXN-20159,2025-08-10,dolo 650,DOL-2509-48,1,30.0,30.0
TXN-20160,2025-08-10,azithral 500,AZI-2510-50,2,118.5,237.0
TXN-20154,2025-08-10,dolo 650,DOL-2509-93,1,30.0,30.0
TXN-20161,2025-08-10,azithral 500,AZI-2509-28,3,118.5,355.5
TXN-20163,2025-08-10,glycomet 500,GLY-2509-48,2,22.5,45.0
TXN-20164,2025-08-10,dolo 650,DOL-2509-93,4,30.0,120.0
TXN-20158,2025-08-10,telma 40,TEL-2509-65,4,220.0,880.0
TXN-20162,2025-08-10,dolo 650,DOL-2510-36,4,30.0,120.0
TXN-20166,2025-08-10,allegra 120,ALL-2510-98,6,198.0,1188.0
TXN-20165,2025-08-10,telma 40,TEL-2509-65,4,220.0,880.0
TXN-20464,2025-08-11,telma 40,TEL-2510-39,2,220.0,440.0
TXN-20459,2025-08-11,telma 40,TEL-2510-13,5,220.0,1100.0
TXN-20468,2025-08-11,azithral 500,AZI-2510-29,5,118.5,592.5
TXN-20460,2025-08-11,glycomet 500,GLY-2301-13,1,22.5,22.5
TXN-20467,2025-08-11,allegra 120,ALL-2511-80,9,198.0,1782.0
TXN-20466,2025-08-11,telma 40,TEL-2301-80,3,220.0,660.0
TXN-20465,2025-08-11,dolo 650,DOL-2511-40,3,30.0,90.0
TXN-20463,2025-08-11,glycomet 500,GLY-2510-53,1,22.5,22.5
TXN-20462,2025-08-11,telma 40,TEL-2511-15,3,220.0,660.0
TXN-20461,2025-08-11,azithral 500,AZI-2510-29,5,118.5,592.5
TXN-17403,2025-09-01,pan 40,PAN-2501-67,5,155.0,775.0
TXN-17406,2025-09-01,telma 40,TEL-2501-13,1,220.0,220.0
TXN-17405,2025-09-01,azithral 500,AZI-2501-99,5,118.5,592.5
TXN-17404,2025-09-01,dolo 650,DOL-2501-82,9,30.0,270.0
TXN-17407,2025-09-01,allegra 120,ALL-2412-90,3,198.0,594.0
TXN-17743,2025-09-02,telma 40,TEL-2501-55,5,220.0,1100.0
TXN-17747,2025-09-02,azithral 500,AZI-2502-98,8,118.5,948.0
TXN-17748,2025-09-02,dolo 650,DOL-2301-95,3,30.0,90.0
TXN-17749,2025-09-02,allegra 120,ALL-2501-76,5,198.0,990.0
TXN-17736,2025-09-02,telma 40,TEL-2502-50,1,220.0,220.0
TXN-17737,2025-09-02,telma 40,TEL-2501-55,4,220.0,880.0
TXN-17750,2025-09-02,telma 40,TEL-2501-55,3,220.0,660.0
TXN-17739,2025-09-02,pan 40,PAN-2501-79,5,155.0,775.0
TXN-17740,2025-09-02,telma 40,TEL-2501-13,4,220.0,880.0
TXN-17741,2025-09-02,telma 40,TEL-2501-13,2,220.0,440.0
TXN-17742,2025-09-02,telma 40,TEL-2502-50,4,220.0,880.0
TXN-17744,2025-09-02,dolo 650,DOL-2502-12,4,30.0,120.0
TXN-17738,2025-09-02,glycomet 500,GLY-2502-44,1,22.5,22.5
TXN-17746,2025-09-02,telma 40,TEL-2501-55,4,220.0,880.0
TXN-17745,2025-09-02,telma 40,TEL-2501-55,2,220.0,440.0
TXN-18026,2025-09-03,azithral 500,AZI-2502-13,1,118.5,118.5
TXN-18027,2025-09-03,allegra 120,ALL-2503-35,5,198.0,990.0
TXN-18028,2025-09-03,azithral 500,AZI-2503-75,2,118.5,237.0
TXN-18025,2025-09-03,telma 40,TEL-2502-77,3,220.0,660.0
TXN-18029,2025-09-03,dolo 650,DOL-2502-12,5,30.0,150.0
TXN-18030,2025-09-03,dolo 650,DOL-2503-23,1,30.0,30.0
TXN-18031,2025-09-03,dolo 650,DOL-2301-95,4,30.0,120.0
TXN-18032,2025-09-03,glycomet 500,GLY-2502-44,5,22.5,112.5
TXN-18033,2025-09-03,allegra 120,ALL-2503-35,7,198.0,1386.0
TXN-18311,2025-09-04,pan 40,PAN-2503-67,3,155.0,465.0
TXN-18310,2025-09-04,allegra 120,ALL-2504-51,6,198.0,1188.0
TXN-18309,2025-09-04,pan 40,PAN-2503-67,5,155.0,775.0
TXN-18308,2025-09-04,telma 40,TEL-2504-89,4,220.0,880.0
TXN-18307,2025-09-04,allegra 120,ALL-2503-56,9,198.0,1782.0
TXN-18306,2025-09-04,telma 40,TEL-2504-89,4,220.0,880.0
TXN-18597,2025-09-05,glycomet 500,GLY-2505-70,2,22.5,45.0
TXN-18596,2025-09-05,allegra 120,ALL-2505-68,3,198.0,594.0
TXN-18595,2025-09-05,azithral 500,AZI-2504-73,1,118.5,118.5
TXN-18594,2025-09-05,allegra 120,ALL-2504-95,4,198.0,792.0
TXN-18593,2025-09-05,glycomet 500,GLY-2301-13,4,22.5,90.0
TXN-18592,2025-09-05,dolo 650,DOL-2504-18,1,30.0,30.0
TXN-18908,2025-09-06,allegra 120,ALL-2505-68,1,198.0,198.0
TXN-18909,2025-09-06,glycomet 500,GLY-2506-15,4,22.5,90.0
TXN-18910,2025-09-06,azithral 500,AZI-2505-85,3,118.5,355.5
TXN-18911,2025-09-06,allegra 120,ALL-2301-79,5,198.0,990.0
TXN-18907,2025-09-06,pan 40,PAN-2505-53,4,155.0,620.0
TXN-19219,2025-09-07,allegra 120,ALL-2506-18,1,198.0,198.0
TXN-19215,2025-09-07,azithral 500,AZI-2507-82,5,118.5,592.5
TXN-19216,2025-09-07,dolo 650,DOL-2506-13,10,30.0,300.0
TXN-19217,2025-09-07,telma 40,TEL-2506-29,2,220.0,440.0
TXN-19218,2025-09-07,azithral 500,AZI-2506-61,3,118.5,355.5
TXN-19226,2025-09-07,glycomet 500,GLY-2506-99,3,22.5,67.5
TXN-19227,2025-09-07,telma 40,TEL-2506-94,4,220.0,880.0
TXN-19225,2025-09-07,telma 40,TEL-2507-72,5,220.0,1100.0
TXN-19224,2025-09-07,allegra 120,ALL-2507-16,2,198.0,396.0
TXN-19223,2025-09-07,allegra 120,ALL-2506-88,4,198.0,792.0
TXN-19222,2025-09-07,telma 40,TEL-2507-72,2,220.0,440.0
TXN-19221,2025-09-07,allegra 120,ALL-2506-88,1,198.0,198.0
TXN-19220,2025-09-07,glycomet 500,GLY-2506-99,4,22.5,90.0
TXN-19525,2025-09-08,pan 40,PAN-2507-34,3,155.0,465.0
TXN-19526,2025-09-08,allegra 120,ALL-2507-75,1,198.0,198.0
TXN-19528,2025-09-08,telma 40,TEL-2507-72,2,220.0,440.0
TXN-19529,2025-09-08,glycomet 500,GLY-2508-52,3,22.5,67.5
TXN-19530,2025-09-08,glycomet 500,GLY-2507-29,4,22.5,90.0
TXN-19531,2025-09-08,glycomet 500,GLY-2507-44,5,22.5,112.5
TXN-19532,2025-09-08,pan 40,PAN-2301-58,4,155.0,620.0
TXN-19533,2025-09-08,allegra 120,ALL-2507-16,5,198.0,990.0
TXN-19527,2025-09-08,pan 40,PAN-2508-35,1,155.0,155.0
TXN-19524,2025-09-08,allegra 120,ALL-2507-16,3,198.0,594.0
TXN-19887,2025-09-09,telma 40,TEL-2508-98,5,220.0,1100.0
TXN-19886,2025-09-09,dolo 650,DOL-2508-22,6,30.0,180.0
TXN-19885,2025-09-09,dolo 650,DOL-2509-48,9,30.0,270.0
TXN-19883,2025-09-09,pan 40,PAN-2508-24,4,155.0,620.0
TXN-19882,2025-09-09,pan 40,PAN-2508-35,5,155.0,775.0
TXN-19884,2025-09-09,glycomet 500,GLY-2301-13,1,22.5,22.5
TXN-19880,2025-09-09,glycomet 500,GLY-2509-48,4,22.5,90.0
TXN-19881,2025-09-09,glycomet 500,GLY-2509-48,1,22.5,22.5
TXN-20172,2025-09-10,allegra 120,ALL-2510-98,3,198.0,594.0
TXN-20171,2025-09-10,glycomet 500,GLY-2509-48,2,22.5,45.0
TXN-20170,2025-09-10,pan 40,PAN-2509-52,4,155.0,620.0
TXN-20169,2025-09-10,azithral 500,AZI-2510-50,1,118.5,118.5
TXN-20168,2025-09-10,allegra 120,ALL-2510-98,7,198.0,1386.0
TXN-20167,2025-09-10,allegra 120,ALL-2510-98,8,198.0,1584.0
TXN-20469,2025-09-11,telma 40,TEL-2511-15,2,220.0,440.0
TXN-20474,2025-09-11,telma 40,TEL-2510-13,5,220.0,1100.0
TXN-20475,2025-09-11,pan 40,PAN-2510-46,1,155.0,155.0
TXN-20473,2025-09-11,pan 40,PAN-2511-31,4,155.0,620.0
TXN-20471,2025-09-11,pan 40,PAN-2510-98,5,155.0,775.0
TXN-20470,2025-09-11,dolo 650,DOL-2510-52,2,30.0,60.0
TXN-20472,2025-09-11,telma 40,TEL-2511-15,5,220.0,1100.0
TXN-17410,2025-10-01,glycomet 500,GLY-2412-62,3,22.5,67.5
TXN-17415,2025-10-01,telma 40,TEL-2412-98,3,220.0,660.0
TXN-17413,2025-10-01,telma 40,TEL-2412-74,5,220.0,1100.0
TXN-17412,2025-10-01,glycomet 500,GLY-2501-13,5,22.5,112.5
TXN-17411,2025-10-01,glycomet 500,GLY-2412-95,2,22.5,45.0
TXN-17409,2025-10-01,pan 40,PAN-2412-55,2,155.0,310.0
TXN-17408,2025-10-01,allegra 120,ALL-2412-58,1,198.0,198.0
TXN-17414,2025-10-01,telma 40,TEL-2412-74,3,220.0,660.0
TXN-17751,2025-10-02,allegra 120,ALL-2501-69,4,198.0,792.0
TXN-17752,2025-10-02,glycomet 500,GLY-2501-13,5,22.5,112.5
